Date,Open,High,Low,Close,Volume,Next Price,10-day MA,20-day MA,index,20-SMA Change
2017/10/27,47.241864190218045,48.045536041259766,47.206925181242724,48.045536041259766,59001958,47.55635452270508,,,1,
2017/10/30,47.90577665635682,48.56967657759167,47.381643455879214,47.55635452270508,58449954,47.87083435058594,,,2,
2017/10/31,47.766006639670834,48.534734300116796,47.416584491126414,47.87083435058594,32706064,49.128753662109375,,,3,
2017/11/1,48.56967612082095,49.30346472729219,48.464848415359555,49.128753662109375,47941812,48.95404052734375,,,4,
2017/11/2,49.303462642937184,49.757707127801964,48.63955742425464,48.95404052734375,33804768,49.408294677734375,,,5,
2017/11/3,49.058872493785024,49.68783349124573,48.88416140181035,49.408294677734375,30551298,49.47817611694336,,,6,
2017/11/6,49.652887183271886,49.68782619748242,48.464848733182706,49.47817611694336,45414837,50.10713195800781,,,7,
2017/11/7,49.93242089074592,50.561381799240465,49.72277080908683,50.10713195800781,38497830,49.51311492919922,,,8,
2017/11/8,50.316786897384155,50.736092388510635,49.37334820940992,49.51311492919922,33714872,51.330116271972656,,,9,
2017/11/9,49.51312199656607,51.43494399265674,49.51312199656607,51.330116271972656,40456633,52.97239685058594,49.13923531,,10,
2017/11/10,50.875864078110375,53.07721922380287,50.84091973253236,52.97239685058594,55227496,52.79768371582031,49.63192139,,11,
2017/11/13,52.622972658298416,53.81100571674397,52.44826160077652,52.79768371582031,46484896,52.727806091308594,50.15605431,,12,
2017/11/14,53.14711698275205,53.42665046803507,52.48321162580623,52.727806091308594,32074531,51.53976058959961,50.64175148,,13,
2017/11/15,51.85423835201931,52.65791026146301,51.5048162463271,51.53976058959961,53135097,54.40501403808594,50.88285217,,14,
2017/11/16,51.95905960179138,55.03397481662748,51.71446522451344,54.40501403808594,68565463,55.10386657714844,51.42794952,,15,
2017/11/17,55.27857763499086,56.082249567417676,54.64961676040647,55.10386657714844,63744243,55.34846115112305,51.99750671,,16,
2017/11/20,55.17375009277763,55.767771956558725,54.5797335607549,55.34846115112305,57068296,60.240360260009766,52.58453522,,17,
2017/11/21,55.6629345301516,60.34518794305391,55.59305118537465,60.240360260009766,112853130,58.77277755737305,53.59785805,,18,
2017/11/22,60.205409846777584,60.86930949401007,58.17876124167718,58.77277755737305,113350012,56.536502838134766,54.52382431,,19,
2017/11/23,57.65465261028554,59.6114187103684,56.18708070110274,56.536502838134766,118436847,58.5282096862793,55.04446297,52.09184914,20,0.0853234
2017/11/24,56.746154601933824,58.5282096862793,56.25696572830428,58.5282096862793,69498649,56.955814361572266,55.60004425,52.61598282,21,0.112365607
2017/11/27,58.56315849466389,58.56315849466389,56.501564469023826,56.955814361572266,56111520,56.990753173828125,56.01585732,53.08595581,22,0.072897973
2017/11/28,55.907542406989215,57.27028662045609,54.85927598685817,56.990753173828125,90312511,55.90753936767578,56.44215202,53.54195175,23,0.064413069
2017/11/29,57.30522785186768,57.584766615057745,55.8027116650097,55.90753936767578,58240966,53.81101608276367,56.8789299,53.88089104,24,0.03761349
2017/11/30,54.99904937006899,54.99904937006899,53.74113271264442,53.81101608276367,94877481,52.762752532958984,56.81953011,54.12373981,25,-0.00577794
2017/12/1,54.12549698885472,54.999052494367284,52.5530970789321,52.762752532958984,105419404,53.95077896118164,56.5854187,54.29146271,26,-0.028157469
2017/12/4,52.41332360157245,55.173756511885,51.88919036555672,53.95077896118164,75066045,53.251922607421875,56.44565048,54.51509285,27,-0.010351517
2017/12/5,53.39169463781546,54.68455526134883,53.251922607421875,53.251922607421875,39817838,51.01564025878906,55.74680672,54.67233238,28,-0.025980413
2017/12/6,53.95078455193338,54.26526772518712,50.491506968459035,51.01564025878906,112456754,52.238616943359375,54.97109299,54.74745865,29,-0.06816423
2017/12/7,51.889194756447274,52.79769457512252,51.08552266019755,52.238616943359375,78324342,54.789390563964844,54.5413044,54.79288368,30,-0.046616761
2017/12/8,52.727796816211274,55.033984986441766,52.48320239373435,54.789390563964844,80035405,56.85097122192383,54.16742249,54.88373337,31,-0.001718957
2017/12/11,54.23030562781157,56.95579891203988,54.160422278320134,56.85097122192383,75181079,54.96410369873047,54.15693817,55.08639774,32,0.032032835
2017/12/12,56.92086448404472,56.95580883075481,54.92915935202038,54.96410369873047,62088846,55.558109283447266,53.95427322,55.19821262,33,-0.004241241
2017/12/13,55.27857056032367,55.767764658729384,54.265248687228016,55.558109283447266,54172960,55.31352615356445,53.91933022,55.39913006,34,0.002869706
2017/12/14,56.047309452823455,56.15213716179153,54.50985416048756,55.31352615356445,43462467,54.090545654296875,54.06958122,55.44455566,35,-0.002363253
2017/12/15,54.509851135138554,54.8942176027692,53.70617918666623,54.090545654296875,59593466,54.020652770996094,54.20236053,55.39388962,36,-0.023528659
2017/12/18,54.509841523762745,54.82431924600452,53.70616971699679,54.020652770996094,36357867,56.291908264160156,54.20934792,55.3274992,37,-0.023620197
2017/12/19,54.43996987628937,56.536502693103394,54.40502552997233,56.291908264160156,64161424,56.082252502441406,54.51334648,55.1300766,38,0.021074371
2017/12/20,56.53650234295621,56.885924476927805,55.6280026619266,56.082252502441406,43630792,57.65464401245117,55.02000771,54.99555035,39,0.01975982
2017/12/21,56.117188971488964,57.68958835364672,55.66293919473625,57.65464401245117,56176205,57.9341926574707,55.56161041,55.05145741,40,0.047286425
2017/12/22,57.96913167288534,58.35349816475792,57.47994280301005,57.9341926574707,41815492,56.536502838134766,55.87609062,55.02175655,41,0.052932445
2017/12/27,58.14384146942691,58.14384146942691,55.76777520301603,56.536502838134766,50613715,57.02568817138672,55.84464378,55.00079098,42,0.027921632
2017/12/28,56.606382699225605,57.13051587236658,55.76777175490338,57.02568817138672,33140343,56.85097122192383,56.05080223,55.00253773,43,0.036782856
2017/12/29,57.200393301138796,57.44498769023772,56.36178244372599,56.85097122192383,34631530,59.401763916015625,56.18008842,55.04970932,44,0.032720643
2018/1/2,57.23534771013622,59.401763916015625,57.095575654807995,59.401763916015625,60813707,58.563140869140625,56.5889122,55.32924671,45,0.073605145
2018/1/3,59.890940465300524,59.995768152302,57.93418007888941,58.563140869140625,65592801,58.598087310791016,57.03617172,55.61926613,46,0.052929047
2018/1/4,58.49325961049097,59.08728146827176,57.82935972818791,58.598087310791016,57804960,57.47993850708008,57.49391518,55.85163155,47,0.049174137
2018/1/5,59.15716574263531,59.15716574263531,56.990749673765734,57.47993850708008,64252548,57.47993850708008,57.6127182,56.06303234,48,0.025273449
2018/1/8,57.47993850708008,57.654649566372115,56.466616495889625,57.47993850708008,50799336,58.9125862121582,57.7524868,56.38624725,49,0.019396419
